-20,76	55,35	9999
-20,76	55,36	9999
-20,76	55,37	9999
-20,76	55,38	9999
-20,76	55,39	9999
-20,76	55,4	9999
-20,76	55,41	9999
-20,76	55,42	9999
-20,76	55,43	9999
-20,76	55,44	9999
-20,76	55,45	9999
-20,76	55,46	9999
-20,76	55,47	9999
-20,76	55,48	9999
-20,76	55,49	9999
-20,76	55,5	9999
-20,76	55,51	9999
-20,76	55,52	9999
-20,76	55,53	9999
-20,76	55,54	9999
-20,76	55,55	9999
-20,76	55,56	9999
-20,76	55,57	9999
-20,76	55,58	9999
-20,76	55,59	9999
-20,76	55,6	9999
-20,76	55,61	9999
-20,76	55,62	9999
-20,76	55,63	9999
-20,76	55,64	9999
-20,76	55,65	9999
-20,76	55,66	9999
-20,76	55,67	9999
-20,76	55,68	9999
-20,76	55,69	9999
-20,76	55,7	9999
-20,76	55,71	9999
-20,76	55,72	9999
-20,76	55,73	9999
-20,76	55,74	9999
-20,76	55,75	9999
-20,76	55,76	9999
-20,76	55,77	9999
-20,76	55,78	9999
-20,76	55,79	9999
-20,76	55,8	9999
-20,76	55,81	9999
-20,76	55,82	9999
-20,76	55,83	9999
-20,76	55,84	9999
-20,76	55,85	9999
-20,76	55,86	9999
-20,76	55,87	9999
-20,76	55,88	9999
-20,76	55,89	9999
-20,76	55,9	9999
-20,76	55,91	9999
-20,76	55,92	9999
-20,76	55,93	9999
-20,76	55,94	9999
-20,77	55,14	9999
-20,77	55,15	9999
-20,77	55,16	9999
-20,77	55,17	9999
-20,77	55,18	9999
-20,77	55,19	9999
-20,77	55,2	9999
-20,77	55,21	9999
-20,77	55,22	9999
-20,77	55,23	9999
-20,77	55,24	9999
-20,77	55,25	9999
-20,77	55,26	9999
-20,77	55,27	9999
-20,77	55,28	9999
-20,77	55,29	9999
-20,77	55,3	9999
-20,77	55,31	9999
-20,77	55,32	9999
-20,77	55,33	9999
-20,77	55,34	9999
-20,77	55,35	9999
-20,77	55,36	9999
-20,77	55,37	9999
-20,77	55,38	9999
-20,77	55,39	9999
-20,77	55,4	9999
-20,77	55,41	9999
-20,77	55,42	9999
-20,77	55,43	9999
-20,77	55,44	9999
-20,77	55,45	9999
-20,77	55,46	9999
-20,77	55,47	9999
-20,77	55,48	9999
-20,77	55,49	9999
-20,77	55,5	9999
-20,77	55,51	9999
-20,77	55,52	9999
-20,77	55,53	9999
-20,77	55,54	9999
-20,77	55,55	9999
-20,77	55,56	9999
-20,77	55,57	9999
-20,77	55,58	9999
-20,77	55,59	9999
-20,77	55,6	9999
-20,77	55,61	9999
-20,77	55,62	9999
-20,77	55,63	9999
-20,77	55,64	9999
-20,77	55,65	9999
-20,77	55,66	9999
-20,77	55,67	9999
-20,77	55,68	9999
-20,77	55,69	9999
-20,77	55,7	9999
-20,77	55,71	9999
-20,77	55,72	9999
-20,77	55,73	9999
-20,77	55,74	9999
-20,77	55,75	9999
-20,77	55,76	9999
-20,77	55,77	9999
-20,77	55,78	9999
-20,77	55,79	9999
-20,77	55,8	9999
-20,77	55,81	9999
-20,77	55,82	9999
-20,77	55,83	9999
-20,77	55,84	9999
-20,77	55,85	9999
-20,77	55,86	9999
-20,77	55,87	9999
-20,77	55,88	9999
-20,77	55,89	9999
-20,77	55,9	9999
-20,77	55,91	9999
-20,77	55,92	9999
-20,77	55,93	9999
-20,77	55,94	9999
-20,78	55,14	9999
-20,78	55,15	9999
-20,78	55,16	9999
-20,78	55,17	9999
-20,78	55,18	9999
-20,78	55,19	9999
-20,78	55,2	9999
-20,78	55,21	9999
-20,78	55,22	9999
-20,78	55,23	9999
-20,78	55,24	9999
-20,78	55,25	9999
-20,78	55,26	9999
-20,78	55,27	9999
-20,78	55,28	9999
-20,78	55,29	9999
-20,78	55,3	9999
-20,78	55,31	9999
-20,78	55,32	9999
-20,78	55,33	9999
-20,78	55,34	9999
-20,78	55,35	9999
-20,78	55,36	9999
-20,78	55,37	9999
-20,78	55,38	9999
-20,78	55,39	9999
-20,78	55,4	9999
-20,78	55,41	9999
-20,78	55,42	9999
-20,78	55,43	9999
-20,78	55,44	9999
-20,78	55,45	9999
-20,78	55,46	9999
-20,78	55,47	9999
-20,78	55,48	9999
-20,78	55,49	9999
-20,78	55,5	9999
-20,78	55,51	9999
-20,78	55,52	9999
-20,78	55,53	9999
-20,78	55,54	9999
-20,78	55,55	9999
-20,78	55,56	9999
-20,78	55,57	9999
-20,78	55,58	9999
-20,78	55,59	9999
-20,78	55,6	9999
-20,78	55,61	9999
-20,78	55,62	9999
-20,78	55,63	9999
-20,78	55,64	9999
-20,78	55,65	9999
-20,78	55,66	9999
-20,78	55,67	9999
-20,78	55,68	9999
-20,78	55,69	9999
-20,78	55,7	9999
-20,78	55,71	9999
-20,78	55,72	9999
-20,78	55,73	9999
-20,78	55,74	9999
-20,78	55,75	9999
-20,78	55,76	9999
-20,78	55,77	9999
-20,78	55,78	9999
-20,78	55,79	9999
-20,78	55,8	9999
-20,78	55,81	9999
-20,78	55,82	9999
-20,78	55,83	9999
-20,78	55,84	9999
-20,78	55,85	9999
-20,78	55,86	9999
-20,78	55,87	9999
-20,78	55,88	9999
-20,78	55,89	9999
-20,78	55,9	9999
-20,78	55,91	9999
-20,78	55,92	9999
-20,78	55,93	9999
-20,78	55,94	9999
-20,79	55,14	9999
-20,79	55,15	9999
-20,79	55,16	9999
-20,79	55,17	9999
-20,79	55,18	9999
-20,79	55,19	9999
-20,79	55,2	9999
-20,79	55,21	9999
-20,79	55,22	9999
-20,79	55,23	9999
-20,79	55,24	9999
-20,79	55,25	9999
-20,79	55,26	9999
-20,79	55,27	9999
-20,79	55,28	9999
-20,79	55,29	9999
-20,79	55,3	9999
-20,79	55,31	9999
-20,79	55,32	9999
-20,79	55,33	9999
-20,79	55,34	9999
-20,79	55,35	9999
-20,79	55,36	9999
-20,79	55,37	9999
-20,79	55,38	9999
-20,79	55,39	9999
-20,79	55,4	9999
-20,79	55,41	9999
-20,79	55,42	9999
-20,79	55,43	9999
-20,79	55,44	9999
-20,79	55,45	9999
-20,79	55,46	9999
-20,79	55,47	9999
-20,79	55,48	9999
-20,79	55,49	9999
-20,79	55,5	9999
-20,79	55,51	9999
-20,79	55,52	9999
-20,79	55,53	9999
-20,79	55,54	9999
-20,79	55,55	9999
-20,79	55,56	9999
-20,79	55,57	9999
-20,79	55,58	9999
-20,79	55,59	9999
-20,79	55,6	9999
-20,79	55,61	9999
-20,79	55,62	9999
-20,79	55,63	9999
-20,79	55,64	9999
-20,79	55,65	9999
-20,79	55,66	9999
-20,79	55,67	9999
-20,79	55,68	9999
-20,79	55,69	9999
-20,79	55,7	9999
-20,79	55,71	9999
-20,79	55,72	9999
-20,79	55,73	9999
-20,79	55,74	9999
-20,79	55,75	9999
-20,79	55,76	9999
-20,79	55,77	9999
-20,79	55,78	9999
-20,79	55,79	9999
-20,79	55,8	9999
-20,79	55,81	9999
-20,79	55,82	9999
-20,79	55,83	9999
-20,79	55,84	9999
-20,79	55,85	9999
-20,79	55,86	9999
-20,79	55,87	9999
-20,79	55,88	9999
-20,79	55,89	9999
-20,79	55,9	9999
-20,79	55,91	9999
-20,79	55,92	9999
-20,79	55,93	9999
-20,79	55,94	9999
-20,8	55,14	9999
-20,8	55,15	9999
-20,8	55,16	9999
-20,8	55,17	9999
-20,8	55,18	9999
-20,8	55,19	9999
-20,8	55,2	9999
-20,8	55,21	9999
-20,8	55,22	9999
-20,8	55,23	9999
-20,8	55,24	9999
-20,8	55,25	9999
-20,8	55,26	9999
-20,8	55,27	9999
-20,8	55,28	9999
-20,8	55,29	9999
-20,8	55,3	9999
-20,8	55,31	9999
-20,8	55,32	9999
-20,8	55,33	9999
-20,8	55,34	9999
-20,8	55,35	9999
-20,8	55,36	9999
-20,8	55,37	9999
-20,8	55,38	9999
-20,8	55,39	9999
-20,8	55,4	9999
-20,8	55,41	9999
-20,8	55,42	9999
-20,8	55,43	9999
-20,8	55,44	9999
-20,8	55,45	9999
-20,8	55,46	9999
-20,8	55,47	9999
-20,8	55,48	9999
-20,8	55,49	9999
-20,8	55,5	9999
-20,8	55,51	9999
-20,8	55,52	9999
-20,8	55,53	9999
-20,8	55,54	9999
-20,8	55,55	9999
-20,8	55,56	9999
-20,8	55,57	9999
-20,8	55,58	9999
-20,8	55,59	9999
-20,8	55,6	9999
-20,8	55,61	9999
-20,8	55,62	9999
-20,8	55,63	9999
-20,8	55,64	9999
-20,8	55,65	9999
-20,8	55,66	9999
-20,8	55,67	9999
-20,8	55,68	9999
-20,8	55,69	9999
-20,8	55,7	9999
-20,8	55,71	9999
-20,8	55,72	9999
-20,8	55,73	9999
-20,8	55,74	9999
-20,8	55,75	9999
-20,8	55,76	9999
-20,8	55,77	9999
-20,8	55,78	9999
-20,8	55,79	9999
-20,8	55,8	9999
-20,8	55,81	9999
-20,8	55,82	9999
-20,8	55,83	9999
-20,8	55,84	9999
-20,8	55,85	9999
-20,8	55,86	9999
-20,8	55,87	9999
-20,8	55,88	9999
-20,8	55,89	9999
-20,8	55,9	9999
-20,8	55,91	9999
-20,8	55,92	9999
-20,8	55,93	9999
-20,8	55,94	9999
-20,81	55,14	9999
-20,81	55,15	9999
-20,81	55,16	9999
-20,81	55,17	9999
-20,81	55,18	9999
-20,81	55,19	9999
-20,81	55,2	9999
-20,81	55,21	9999
-20,81	55,22	9999
-20,81	55,23	9999
-20,81	55,24	9999
-20,81	55,25	9999
-20,81	55,26	9999
-20,81	55,27	9999
-20,81	55,28	9999
-20,81	55,29	9999
-20,81	55,3	9999
-20,81	55,31	9999
-20,81	55,32	9999
-20,81	55,33	9999
-20,81	55,34	9999
-20,81	55,35	9999
-20,81	55,36	9999
-20,81	55,37	9999
-20,81	55,38	9999
-20,81	55,39	9999
-20,81	55,4	9999
-20,81	55,41	9999
-20,81	55,42	9999
-20,81	55,43	9999
-20,81	55,44	9999
-20,81	55,45	9999
-20,81	55,46	9999
-20,81	55,47	9999
-20,81	55,48	9999
-20,81	55,49	9999
-20,81	55,5	9999
-20,81	55,51	9999
-20,81	55,52	9999
-20,81	55,53	9999
-20,81	55,54	9999
-20,81	55,55	9999
-20,81	55,56	9999
-20,81	55,57	9999
-20,81	55,58	9999
-20,81	55,59	9999
-20,81	55,6	9999
-20,81	55,61	9999
-20,81	55,62	9999
-20,81	55,63	9999
-20,81	55,64	9999
-20,81	55,65	9999
-20,81	55,66	9999
-20,81	55,67	9999
-20,81	55,68	9999
-20,81	55,69	9999
-20,81	55,7	9999
-20,81	55,71	9999
-20,81	55,72	9999
-20,81	55,73	9999
-20,81	55,74	9999
-20,81	55,75	9999
-20,81	55,76	9999
-20,81	55,77	9999
-20,81	55,78	9999
-20,81	55,79	9999
-20,81	55,8	9999
-20,81	55,81	9999
-20,81	55,82	9999
-20,81	55,83	9999
-20,81	55,84	9999
-20,81	55,85	9999
-20,81	55,86	9999
-20,81	55,87	9999
-20,81	55,88	9999
-20,81	55,89	9999
-20,81	55,9	9999
-20,81	55,91	9999
-20,81	55,92	9999
-20,81	55,93	9999
-20,81	55,94	9999
-20,82	55,14	9999
-20,82	55,15	9999
-20,82	55,16	9999
-20,82	55,17	9999
-20,82	55,18	9999
-20,82	55,19	9999
-20,82	55,2	9999
-20,82	55,21	9999
-20,82	55,22	9999
-20,82	55,23	9999
-20,82	55,24	9999
-20,82	55,25	9999
-20,82	55,26	9999
-20,82	55,27	9999
-20,82	55,28	9999
-20,82	55,29	9999
-20,82	55,3	9999
-20,82	55,31	9999
-20,82	55,32	9999
-20,82	55,33	9999
-20,82	55,34	9999
-20,82	55,35	9999
-20,82	55,36	9999
-20,82	55,37	9999
-20,82	55,38	9999
-20,82	55,39	9999
-20,82	55,4	9999
-20,82	55,41	9999
-20,82	55,42	9999
-20,82	55,43	9999
-20,82	55,44	9999
-20,82	55,45	9999
-20,82	55,46	9999
-20,82	55,47	9999
-20,82	55,48	9999
-20,82	55,49	9999
-20,82	55,5	9999
-20,82	55,51	9999
-20,82	55,52	9999
-20,82	55,53	9999
-20,82	55,54	9999
-20,82	55,55	9999
-20,82	55,56	9999
-20,82	55,57	9999
-20,82	55,58	9999
-20,82	55,59	9999
-20,82	55,6	9999
-20,82	55,61	9999
-20,82	55,62	9999
-20,82	55,63	9999
-20,82	55,64	9999
-20,82	55,65	9999
-20,82	55,66	9999
-20,82	55,67	9999
-20,82	55,68	9999
-20,82	55,69	9999
-20,82	55,7	9999
-20,82	55,71	9999
-20,82	55,72	9999
-20,82	55,73	9999
-20,82	55,74	9999
-20,82	55,75	9999
-20,82	55,76	9999
-20,82	55,77	9999
-20,82	55,78	9999
-20,82	55,79	9999
-20,82	55,8	9999
-20,82	55,81	9999
-20,82	55,82	9999
-20,82	55,83	9999
-20,82	55,84	9999
-20,82	55,85	9999
-20,82	55,86	9999
-20,82	55,87	9999
-20,82	55,88	9999
-20,82	55,89	9999
-20,82	55,9	9999
-20,82	55,91	9999
-20,82	55,92	9999
-20,82	55,93	9999
-20,82	55,94	9999
-20,83	55,14	9999
-20,83	55,15	9999
-20,83	55,16	9999
-20,83	55,17	9999
-20,83	55,18	9999
-20,83	55,19	9999
-20,83	55,2	9999
-20,83	55,21	9999
-20,83	55,22	9999
-20,83	55,23	9999
-20,83	55,24	9999
-20,83	55,25	9999
-20,83	55,26	9999
-20,83	55,27	9999
-20,83	55,28	9999
-20,83	55,29	9999
-20,83	55,3	9999
-20,83	55,31	9999
-20,83	55,32	9999
-20,83	55,33	9999
-20,83	55,34	9999
-20,83	55,35	9999
-20,83	55,36	9999
-20,83	55,37	9999
-20,83	55,38	9999
-20,83	55,39	9999
-20,83	55,4	9999
-20,83	55,41	9999
-20,83	55,42	9999
-20,83	55,43	9999
-20,83	55,44	9999
-20,83	55,45	9999
-20,83	55,46	9999
-20,83	55,47	9999
-20,83	55,48	9999
-20,83	55,49	9999
-20,83	55,5	9999
-20,83	55,51	9999
-20,83	55,52	9999
-20,83	55,53	9999
-20,83	55,54	9999
-20,83	55,55	9999
-20,83	55,56	9999
-20,83	55,57	9999
-20,83	55,58	9999
-20,83	55,59	9999
-20,83	55,6	9999
-20,83	55,61	9999
-20,83	55,62	9999
-20,83	55,63	9999
-20,83	55,64	9999
-20,83	55,65	9999
-20,83	55,66	9999
-20,83	55,67	9999
-20,83	55,68	9999
-20,83	55,69	9999
-20,83	55,7	9999
-20,83	55,71	9999
-20,83	55,72	9999
-20,83	55,73	9999
-20,83	55,74	9999
-20,83	55,75	9999
-20,83	55,76	9999
-20,83	55,77	9999
-20,83	55,78	9999
-20,83	55,79	9999
-20,83	55,8	9999
-20,83	55,81	9999
-20,83	55,82	9999
-20,83	55,83	9999
-20,83	55,84	9999
-20,83	55,85	9999
-20,83	55,86	9999
-20,83	55,87	9999
-20,83	55,88	9999
-20,83	55,89	9999
-20,83	55,9	9999
-20,83	55,91	9999
-20,83	55,92	9999
-20,83	55,93	9999
-20,83	55,94	9999
-20,84	55,14	9999
-20,84	55,15	9999
-20,84	55,16	9999
-20,84	55,17	9999
-20,84	55,18	9999
-20,84	55,19	9999
-20,84	55,2	9999
-20,84	55,21	9999
-20,84	55,22	9999
-20,84	55,23	9999
-20,84	55,24	9999
-20,84	55,25	9999
-20,84	55,26	9999
-20,84	55,27	9999
-20,84	55,28	9999
-20,84	55,29	9999
-20,84	55,3	9999
-20,84	55,31	9999
-20,84	55,32	9999
-20,84	55,33	9999
-20,84	55,34	9999
-20,84	55,35	9999
-20,84	55,36	9999
-20,84	55,37	9999
-20,84	55,38	9999
-20,84	55,39	9999
-20,84	55,4	9999
-20,84	55,41	9999
-20,84	55,42	9999
-20,84	55,43	9999
-20,84	55,44	2,119
-20,84	55,45	2,108
-20,84	55,46	2,098
-20,84	55,47	2,093
-20,84	55,48	2,085
-20,84	55,49	9999
-20,84	55,5	9999
-20,84	55,51	9999
-20,84	55,52	9999
-20,84	55,53	9999
-20,84	55,54	9999
-20,84	55,55	9999
-20,84	55,56	9999
-20,84	55,57	9999
-20,84	55,58	9999
-20,84	55,59	9999
-20,84	55,6	9999
-20,84	55,61	9999
-20,84	55,62	9999
-20,84	55,63	9999
-20,84	55,64	9999
-20,84	55,65	9999
-20,84	55,66	9999
-20,84	55,67	9999
-20,84	55,68	9999
-20,84	55,69	9999
-20,84	55,7	9999
-20,84	55,71	9999
-20,84	55,72	9999
-20,84	55,73	9999
-20,84	55,74	9999
-20,84	55,75	9999
-20,84	55,76	9999
-20,84	55,77	9999
-20,84	55,78	9999
-20,84	55,79	9999
-20,84	55,8	9999
-20,84	55,81	9999
-20,84	55,82	9999
-20,84	55,83	9999
-20,84	55,84	9999
-20,84	55,85	9999
-20,84	55,86	9999
-20,84	55,87	9999
-20,84	55,88	9999
-20,84	55,89	9999
-20,84	55,9	9999
-20,84	55,91	9999
-20,84	55,92	9999
-20,84	55,93	9999
-20,84	55,94	9999
-20,85	55,14	9999
-20,85	55,15	9999
-20,85	55,16	9999
-20,85	55,17	9999
-20,85	55,18	9999
-20,85	55,19	9999
-20,85	55,2	9999
-20,85	55,21	9999
-20,85	55,22	9999
-20,85	55,23	9999
-20,85	55,24	9999
-20,85	55,25	9999
-20,85	55,26	9999
-20,85	55,27	9999
-20,85	55,28	9999
-20,85	55,29	9999
-20,85	55,3	9999
-20,85	55,31	9999
-20,85	55,32	9999
-20,85	55,33	9999
-20,85	55,34	9999
-20,85	55,35	9999
-20,85	55,36	9999
-20,85	55,37	9999
-20,85	55,38	9999
-20,85	55,39	9999
-20,85	55,4	2,266
-20,85	55,41	2,315
-20,85	55,42	2,354
-20,85	55,43	2,374
-20,85	55,44	2,386
-20,85	55,45	2,377
-20,85	55,46	2,36
-20,85	55,47	2,348
-20,85	55,48	2,338
-20,85	55,49	2,323
-20,85	55,5	2,311
-20,85	55,51	2,297
-20,85	55,52	2,282
-20,85	55,53	2,256
-20,85	55,54	2,224
-20,85	55,55	9999
-20,85	55,56	9999
-20,85	55,57	9999
-20,85	55,58	9999
-20,85	55,59	9999
-20,85	55,6	9999
-20,85	55,61	9999
-20,85	55,62	9999
-20,85	55,63	9999
-20,85	55,64	9999
-20,85	55,65	9999
-20,85	55,66	9999
-20,85	55,67	9999
-20,85	55,68	9999
-20,85	55,69	9999
-20,85	55,7	9999
-20,85	55,71	9999
-20,85	55,72	9999
-20,85	55,73	9999
-20,85	55,74	9999
-20,85	55,75	9999
-20,85	55,76	9999
-20,85	55,77	9999
-20,85	55,78	9999
-20,85	55,79	9999
-20,85	55,8	9999
-20,85	55,81	9999
-20,85	55,82	9999
-20,85	55,83	9999
-20,85	55,84	9999
-20,85	55,85	9999
-20,85	55,86	9999
-20,85	55,87	9999
-20,85	55,88	9999
-20,85	55,89	9999
-20,85	55,9	9999
-20,85	55,91	9999
-20,85	55,92	9999
-20,85	55,93	9999
-20,85	55,94	9999
-20,86	55,14	9999
-20,86	55,15	9999
-20,86	55,16	9999
-20,86	55,17	9999
-20,86	55,18	9999
-20,86	55,19	9999
-20,86	55,2	9999
-20,86	55,21	9999
-20,86	55,22	9999
-20,86	55,23	9999
-20,86	55,24	9999
-20,86	55,25	9999
-20,86	55,26	9999
-20,86	55,27	9999
-20,86	55,28	9999
-20,86	55,29	9999
-20,86	55,3	9999
-20,86	55,31	9999
-20,86	55,32	9999
-20,86	55,33	9999
-20,86	55,34	9999
-20,86	55,35	9999
-20,86	55,36	9999
-20,86	55,37	9999
-20,86	55,38	2,41
-20,86	55,39	2,474
-20,86	55,4	2,517
-20,86	55,41	2,565
-20,86	55,42	2,61
-20,86	55,43	2,633
-20,86	55,44	2,648
-20,86	55,45	2,642
-20,86	55,46	2,627
-20,86	55,47	2,611
-20,86	55,48	2,596
-20,86	55,49	2,577
-20,86	55,5	2,562
-20,86	55,51	2,552
-20,86	55,52	2,529
-20,86	55,53	2,5
-20,86	55,54	2,462
-20,86	55,55	2,42
-20,86	55,56	2,377
-20,86	55,57	2,329
-20,86	55,58	2,274
-20,86	55,59	2,212
-20,86	55,6	9999
-20,86	55,61	9999
-20,86	55,62	9999
-20,86	55,63	9999
-20,86	55,64	9999
-20,86	55,65	9999
-20,86	55,66	9999
-20,86	55,67	9999
-20,86	55,68	9999
-20,86	55,69	9999
-20,86	55,7	9999
-20,86	55,71	9999
-20,86	55,72	9999
-20,86	55,73	9999
-20,86	55,74	9999
-20,86	55,75	9999
-20,86	55,76	9999
-20,86	55,77	9999
-20,86	55,78	9999
-20,86	55,79	9999
-20,86	55,8	9999
-20,86	55,81	9999
-20,86	55,82	9999
-20,86	55,83	9999
-20,86	55,84	9999
-20,86	55,85	9999
-20,86	55,86	9999
-20,86	55,87	9999
-20,86	55,88	9999
-20,86	55,89	9999
-20,86	55,9	9999
-20,86	55,91	9999
-20,86	55,92	9999
-20,86	55,93	9999
-20,86	55,94	9999
-20,87	55,14	9999
-20,87	55,15	9999
-20,87	55,16	9999
-20,87	55,17	9999
-20,87	55,18	9999
-20,87	55,19	9999
-20,87	55,2	9999
-20,87	55,21	9999
-20,87	55,22	9999
-20,87	55,23	9999
-20,87	55,24	9999
-20,87	55,25	9999
-20,87	55,26	9999
-20,87	55,27	9999
-20,87	55,28	9999
-20,87	55,29	9999
-20,87	55,3	9999
-20,87	55,31	9999
-20,87	55,32	9999
-20,87	55,33	9999
-20,87	55,34	9999
-20,87	55,35	9999
-20,87	55,36	2,517
-20,87	55,37	2,591
-20,87	55,38	2,657
-20,87	55,39	2,723
-20,87	55,4	2,786
-20,87	55,41	2,819
-20,87	55,42	2,872
-20,87	55,43	2,896
-20,87	55,44	2,909
-20,87	55,45	2,904
-20,87	55,46	2,895
-20,87	55,47	2,88
-20,87	55,48	2,864
-20,87	55,49	2,842
-20,87	55,5	2,832
-20,87	55,51	2,811
-20,87	55,52	2,783
-20,87	55,53	2,749
-20,87	55,54	2,706
-20,87	55,55	2,661
-20,87	55,56	2,612
-20,87	55,57	2,558
-20,87	55,58	2,499
-20,87	55,59	2,431
-20,87	55,6	2,346
-20,87	55,61	2,265
-20,87	55,62	2,163
-20,87	55,63	9999
-20,87	55,64	9999
-20,87	55,65	9999
-20,87	55,66	9999
-20,87	55,67	9999
-20,87	55,68	9999
-20,87	55,69	9999
-20,87	55,7	9999
-20,87	55,71	9999
-20,87	55,72	9999
-20,87	55,73	9999
-20,87	55,74	9999
-20,87	55,75	9999
-20,87	55,76	9999
-20,87	55,77	9999
-20,87	55,78	9999
-20,87	55,79	9999
-20,87	55,8	9999
-20,87	55,81	9999
-20,87	55,82	9999
-20,87	55,83	9999
-20,87	55,84	9999
-20,87	55,85	9999
-20,87	55,86	9999
-20,87	55,87	9999
-20,87	55,88	9999
-20,87	55,89	9999
-20,87	55,9	9999
-20,87	55,91	9999
-20,87	55,92	9999
-20,87	55,93	9999
-20,87	55,94	9999
-20,88	55,14	9999
-20,88	55,15	9999
-20,88	55,16	9999
-20,88	55,17	9999
-20,88	55,18	9999
-20,88	55,19	9999
-20,88	55,2	9999
-20,88	55,21	9999
-20,88	55,22	9999
-20,88	55,23	9999
-20,88	55,24	9999
-20,88	55,25	9999
-20,88	55,26	9999
-20,88	55,27	9999
-20,88	55,28	9999
-20,88	55,29	9999
-20,88	55,3	9999
-20,88	55,31	9999
-20,88	55,32	9999
-20,88	55,33	9999
-20,88	55,34	2,591
-20,88	55,35	2,673
-20,88	55,36	2,75
-20,88	55,37	2,825
-20,88	55,38	2,899
-20,88	55,39	2,972
-20,88	55,4	3,042
-20,88	55,41	3,07
-20,88	55,42	3,094
-20,88	55,43	3,117
-20,88	55,44	3,173
-20,88	55,45	3,163
-20,88	55,46	3,159
-20,88	55,47	3,149
-20,88	55,48	3,135
-20,88	55,49	3,112
-20,88	55,5	3,092
-20,88	55,51	3,067
-20,88	55,52	3,029
-20,88	55,53	2,989
-20,88	55,54	2,941
-20,88	55,55	2,892
-20,88	55,56	2,838
-20,88	55,57	2,78
-20,88	55,58	2,716
-20,88	55,59	2,644
-20,88	55,6	2,558
-20,88	55,61	2,471
-20,88	55,62	2,366
-20,88	55,63	2,252
-20,88	55,64	2,133
-20,88	55,65	9999
-20,88	55,66	9999
-20,88	55,67	9999
-20,88	55,68	9999
-20,88	55,69	9999
-20,88	55,7	9999
-20,88	55,71	9999
-20,88	55,72	9999
-20,88	55,73	9999
-20,88	55,74	9999
-20,88	55,75	9999
-20,88	55,76	9999
-20,88	55,77	9999
-20,88	55,78	9999
-20,88	55,79	9999
-20,88	55,8	9999
-20,88	55,81	9999
-20,88	55,82	9999
-20,88	55,83	9999
-20,88	55,84	9999
-20,88	55,85	9999
-20,88	55,86	9999
-20,88	55,87	9999
-20,88	55,88	9999
-20,88	55,89	9999
-20,88	55,9	9999
-20,88	55,91	9999
-20,88	55,92	9999
-20,88	55,93	9999
-20,88	55,94	9999
-20,89	55,14	9999
-20,89	55,15	9999
-20,89	55,16	9999
-20,89	55,17	9999
-20,89	55,18	9999
-20,89	55,19	9999
-20,89	55,2	9999
-20,89	55,21	9999
-20,89	55,22	9999
-20,89	55,23	9999
-20,89	55,24	9999
-20,89	55,25	9999
-20,89	55,26	9999
-20,89	55,27	9999
-20,89	55,28	2,249
-20,89	55,29	2,334
-20,89	55,3	2,417
-20,89	55,31	2,512
-20,89	55,32	2,616
-20,89	55,33	2,722
-20,89	55,34	2,816
-20,89	55,35	2,902
-20,89	55,36	2,984
